;F1;F2;F3;F4
cesa;7.426772961735e-05;8.266269954770977e-05;0.00013687699197190934;8.903773513184821e-05
layperson;0.0007391305918733453;0.0008858005410495037;2.6140058071747776e-05;3.0130232154143777e-05
300–800;2.7008446834961514e-05;1.1808012793838588e-05;1.1543710440086839e-05;4.901361455413966e-07
energetic;3.85374117009839e-05;1.6049619366436494e-05;4.586608753005464e-05;5.504448399270998e-07
code;2.5590222266147193e-06;0.0001243624136207149;0.002924713847396147;0.0004636363717216318
early;0.01942749595546923;0.013036185974076816;0.00033587025876049827;3.245497596950567e-05
contingent;0.00015454375871858355;0.0003774936763293726;0.00021679215192312135;3.5221628923799474e-05
dislike;4.024646773355617e-05;4.400948228305182e-05;0.00011041182382058701;3.935331170143468e-07
frankish;0.00011885697752076936;1.5743145280762218e-05;0.0010196619963679903;2.6233646825675782e-05
periphery;0.0004597327717486961;8.384031948345331e-06;0.00022430558490083594;0.00013880059009373162
paul;0.0009481771303383283;0.0020643440206377477;8.448088025138688e-05;5.7170832284113755e-05
usage;0.0002303077616961582;0.00014377526986886715;0.0016265662322742498;0.0015606423198084895
career;0.00037019352549251885;9.319209613302904e-05;1.6134614714467952e-05;2.0551835338318282e-05
habit;1.4780274568178204e-05;4.205752575702969e-05;0.0005732977958995866;0.00032948302535023725
revenue;0.00018407559729496773;0.00021004954487733164;0.0002823019413726721;0.0004141403917518801
511;0.00028055903778328653;8.797219829761858e-05;0.00013264425513939294;0.0001726401359659805
belisarius;0.0008406816147503861;0.0014768201120903084;2.0763425967693577e-05;0.0017073086634478245
recede;1.3023362631062e-05;1.9784496132370077e-06;3.2203769847223826e-11;6.573904627157948e-05
palladius;0.00117042744181706;0.0014664911225854068;5.5168178431164584e-06;5.1852249712272355e-05
incident;8.506955363692287e-05;5.734368840385674e-05;0.0005827828676229651;5.5054001510471766e-05
manner;4.526190598272812e-05;0.0005070087164401025;0.0025994728818769996;0.0003126764462015375
lombard;0.00029755334543198156;1.3008956551529647e-05;0.002204904443294041;5.5558872919369965e-05
european;0.005618310202806171;1.1437848742534473e-05;0.00039419552265411185;0.0033050146403268994
caspian;0.0005365358581392269;0.003859917984586715;0.018915050301239085;0.028180954082540666
land;0.002309118518956132;0.008289317365814806;0.005609334521338449;4.150532805223026e-05
hatre;1.5227227932522854e-06;1.5353511250653194e-06;2.7746205526534026e-06;3.200700773122303e-06
limes;1.376179726451337e-05;8.43281210628933e-06;5.740439840107152e-06;6.627716953351741e-06
idamé;9.495610012526706e-06;1.6871210271436151e-06;0.00014522259660778398;5.374924149656636e-05
idealization;5.763508373913893e-05;5.157503388987649e-05;1.8506457620429454e-05;7.658635135835211e-07
antithesis;1.3527234762179922e-05;9.926471769639347e-06;0.00010502663910650728;7.752383923175413e-05
muhlberger;0.0011111081381127877;5.915650277642837e-05;0.0034533539072778984;0.011536508361048727
gaupp;0.00013361658183665563;0.00011921046477002606;0.00016928301405735147;0.00019585596088403671
africa;0.0003109112715839791;0.000168515103120271;7.223926243279104e-07;1.3874448229412523e-05
migrations;0.00018665352978263793;3.302271717961987e-08;6.483786082946879e-05;0.00036275099128574723
punitive;4.1680790875469776e-05;6.590988339418418e-08;8.430863294707806e-05;3.4746446562466627e-07
odovacar;0.0006689070649381194;0.00038903995950219985;3.3756769509384585e-05;0.001880385603981372
bleda;0.0031945248222574343;0.0005794435133203402;0.00041956984441496564;0.0003957573048255546
raider;4.378639574267973e-05;0.0002884352260692254;6.198133797477855e-06;2.391806405449936e-05
theoderic;0.0018644180670725865;5.521104453461981e-05;4.009800901157268e-06;0.0007887118106042278
chronicler;0.0011788191883862409;0.001142471908014626;9.101451356536533e-05;0.0010947909801125872
manpower;0.00017008981982875453;0.00048334924686094965;1.1116753705370351e-05;0.0005127891600798385
opinion;3.0365146364470413e-06;0.00042474410023118204;0.0026729184664855644;0.0008527018005372055
impera;6.578964283174045e-05;0.0002445110048813456;5.994122139236667e-05;5.2484264352184044e-08
pope;0.006178648617482739;0.00011638391918380496;1.0588997729285716e-05;0.012155387262563445
notitia;0.00014095489430809467;0.00020261211579739507;0.0001454960630284861;0.0010534110407370968
cruelty;1.8272266973334824e-07;0.0001458890245540096;0.00011475495578925478;2.0871062081323454e-05
state;4.3722102189596e-05;0.002704914875457934;0.009669572248742018;0.0007047745856281206
pay-;4.317813390154867e-05;7.724463654558961e-06;2.920445354429743e-05;0.0003281499112830028
piggott;1.2055907261090903e-05;7.577429445767835e-06;2.2775583774413733e-06;1.0334055060209638e-06
rhenanus;1.577389662851991e-06;2.6978426185617885e-08;5.543035799015947e-06;3.7866846564112213e-06
marcellinus;0.0008037291130692605;0.0002565128952923393;0.00289134017637171;0.0017423839723222484
describe;0.0038168792147959844;0.004582676127496184;0.007682427631064272;0.0015260615942081827
eminence;2.862033570512408e-05;4.6564685652789165e-06;1.5013798434955132e-06;6.30973540193471e-05
vinum;8.718152137739489e-05;5.076855944178695e-05;0.00012816092977770873;1.8128221439641e-05
intrusive;0.0006099648958480931;0.0003510399984935387;5.891477023713422e-06;3.921371925523169e-05
antioch;0.00046327998939284243;2.2611281106808992e-06;0.00018142505550201553;0.0003868592396272813
government;7.145489377646176e-06;0.001011913971105052;0.002007541176366717;6.075565415015503e-08
unit;0.0002577387874379364;0.0013011216541627267;7.882325002922232e-05;0.00020477274153121733
invade;0.0005287358729548277;0.0009741690601043548;8.968587855174488e-05;0.00038884005005517837
connotation;8.707036171603286e-06;0.00017397148235706708;0.000533756442388821;0.0001409958039320279
barbaros;8.785973865115757e-06;1.8493235474737864e-05;1.6569224115721715e-05;2.4236617572211895e-07
leovigild;0.004211681824661804;0.005266416975718408;3.0053146055106596e-05;0.0004706783897569703
italiens;2.2040607228189686e-05;1.2739047748011355e-05;2.1921387075619987e-10;5.2985252151644665e-06
distinction;5.00662373960989e-08;0.00038716998796349116;0.003634992367032865;0.00190764550656983
christianitas;1.613392058110596e-05;2.0378919478796908e-05;5.702962440145134e-06;3.970842855773221e-05
dignitatum;3.874350876729317e-05;2.6706030734240563e-05;7.349242853757934e-05;0.0005591642515817901
administrative;0.0004745151547575899;0.00034969542327692785;0.0011449157265266039;0.0002588323452901597
accomplishment;6.997273393177454e-09;3.056847448771361e-05;0.00012401259351517012;2.5727239541239633e-05
allegiance;6.059592485040786e-05;0.00035965521596909093;0.00033661026481806027;3.5763907820732772e-06
barbaric;5.908671638641196e-05;4.279392689600917e-05;0.00037757038735673916;0.00025245142257656554
534;0.0002561744200128236;1.142604471917428e-05;9.371365247894354e-06;1.620178616034117e-05
ralph;5.020196553447032e-05;0.0006423476498326366;0.00023058279824298854;8.347576728534604e-05
emilio;1.1597986410336426e-05;1.4636477375518122e-05;3.3674519804737945e-06;1.8377902039117924e-05
intractable;6.832127226829629e-05;3.5822108588881873e-07;1.6743884763371317e-05;1.5409468850818322e-05
transformations;0.0002702333108302396;0.00017667148838547246;0.00019337705269561092;8.623979963446732e-05
ajam;1.0659135075241935e-06;4.9579179253842646e-05;0.00012509755368210067;7.294591701896796e-05
tyana;3.768619807834976e-05;4.278354275093216e-05;1.571446618439411e-05;8.953641261599984e-05
rutilius;3.112341617806527e-05;5.7718422585068384e-05;0.0001271245307850876;1.992056033429613e-05
impermeability;0.0003382550375750815;0.0022541088965246617;0.010445624051334404;0.014000070998787594
barbaritas;1.3290562802368573e-05;2.1757914923709077e-07;3.9510915011800323e-05;1.5874342848626382e-05
threat;0.0004868149789711276;0.001338497735222788;0.0001087788964909796;6.315269417601044e-06
pannonia;0.00012241757928885906;0.000390631078835172;0.0007685481214330318;2.8771645263580936e-05
avitus;0.00170721496068604;0.0019001741253327792;1.9028258473080672e-07;1.5027139966228327e-05
north;0.0012497559406068415;3.997127953963941e-05;0.0006438296289502469;0.00029372142379328604
invasions;6.745557852742988e-05;2.3324261509399312e-05;3.4631386823552676e-05;1.967776313744122e-06
consider;7.030120852527333e-05;0.0007985519373935481;0.00475381057338013;0.001712173176851486
corruption;5.022919309459492e-06;0.00015861066770072436;0.000664185891279839;0.00027727277966165334
clovis;0.00029115534680588905;0.00011742844927750008;3.6154476546149874e-06;0.00031040639793833717
abhor;1.7633494963696916e-05;1.5204219878368153e-06;5.353708371580249e-06;9.250266270829343e-06
denarii;2.674786694079869e-05;4.646110744952314e-06;0.00031001370747146795;0.0007226233589989875
justinian;0.001418120137091469;0.0015081638419610823;0.00015186860261788153;0.003623378295705524
armies;6.959004137470057e-05;0.00013354464022486987;1.87434203217827e-05;0.0009608473419474102
law;3.265589353049309e-05;0.000552579306412465;0.02969344152558883;0.004793121192934309
valentinova;1.9836303599256394e-06;4.421198140857997e-06;0.00028070517690442255;2.8883402468868218e-05
walter;0.0027963970596277;0.0010936040978421606;0.00016478195844057392;2.60876236151902e-05
gibbon;8.70429534380044e-05;7.617547909845135e-05;0.00011812617581472896;0.0002634248788583311
romanize;5.00090945649777e-06;5.1550484069366466e-05;3.6227295979347596e-05;3.071684654950148e-06
chrysos;2.298067427488736e-05;6.307426386202199e-06;7.128813917552869e-07;2.2391552819182155e-05
parnell;7.52140462177998e-05;0.00034371252681049354;4.8473789797130746e-05;0.000205579036285106
database;0.0004455260892817908;0.001957237774112981;0.00014539297471289028;0.00090209296650869
oaks;0.00023829000096095375;0.00018042022320923485;0.0002237717617699505;0.00031876482462952696
wars;4.762128784175605e-05;0.0004264218316427539;3.5340736756957347e-05;0.0011830013358500977
διὰ;2.020714501439593e-06;2.0640013191463362e-05;2.9484958088825714e-05;0.0003576518359217427
nepos;6.136715135281548e-05;1.3904027046315526e-05;1.7436001219824342e-06;0.0001811686876056057
chair;0.000531110093291384;0.0010042730822285846;0.0002703467592241401;0.0002077880453203798
whitby;1.1622488996870141e-05;0.00020366186898495471;8.65150655794794e-05;0.0009982643700986997
catholics;0.00027163233697374703;7.371932456245187e-05;0.0005290727357147566;0.00015228667852726073
greatrex;4.726206928617867e-06;1.588224653524697e-05;0.0005813879864586497;9.002047931244378e-06
296;1.0158093388692875e-06;3.522494186257276e-05;1.6148855403510918e-05;0.00029459813573153113
wolfram;3.070793000125548e-05;2.6747008297568836e-05;0.00016787985539684023;5.274866213848689e-06
wickham;0.0012789168286750417;0.000946755556853373;0.0006684207116073537;0.00012991357429279773
coin;3.8543744583377566e-05;0.00029525954082932336;0.0010304853946732691;0.004991704546351428
procopiuss;2.782416956904894e-05;0.00011205348365826655;3.105498892283224e-05;1.5155685020742132e-08
tivadar;0.0006620758008298005;0.0003682779456549875;0.00041990687881722304;1.6411719085425524e-07
illerup;2.712997697693487e-06;2.3862739954031597e-07;2.259190416942994e-05;0.00010179949418440205
eckfeld;8.517079255504328e-06;5.129532866171742e-06;3.064341868300139e-08;7.91971732185341e-05
antique;0.00023829336261684613;0.0009611000188783068;0.0032635011840829284;0.0038088369855774798
crusaders;1.272185745393875e-06;1.1766075984842728e-05;8.047139718772377e-05;3.0522289744016063e-06
tribal;4.5232516908882515e-05;0.0016309314227380843;0.00022396851865542244;0.0010327607955774633
accommodation;2.9462247883083804e-05;3.4980475274228896e-06;6.0298903537432276e-05;2.9343514782563454e-06
narses;0.00036827132105913456;0.0007856029136672156;6.740101933628061e-05;0.0008099251214640502
hieronymi;1.9906464337322558e-05;0.00016495756310107288;0.0007600226176738544;3.2188709082744145e-05
septimius;1.4145831638368282e-05;3.899594183181623e-08;0.00011169966552094712;0.00037426406822321133
238;1.405502049573184e-05;1.5553796891422212e-06;1.7696700477918936e-05;1.1293172877878652e-05
lee;0.0002778614413825649;0.0002962555028869111;0.00026333163210141445;0.00013347140914561975
koncz;0.00013825637722117168;5.55061822274407e-05;0.0001317503948419138;3.5744867906333972e-06
theophylact;2.8321825343753247e-06;3.069398302886244e-05;3.541420652070079e-05;0.0005284983847625951
aurelianus;0.0001916886766993973;0.0002714408697480246;0.0010451625966705893;1.0281821406537977e-05
eusebii;1.1786196587722247e-05;0.0003124849721661454;0.00167612640851994;5.481455183018029e-05
vida;0.0009606632260163181;0.0003951562682575617;0.0006503990370347272;9.315746299620153e-06
new;0.0400949708146639;0.025607507381338396;0.003919788790681311;5.953189505252949e-06
integration;5.2808885261311454e-05;1.7269173317598402e-06;0.000421771763914367;0.00016154455965876568
turgesius;1.89143644274154e-05;5.164104141594292e-05;2.917807484521761e-06;1.9364300198199943e-06
gaming;1.6743556737430055e-06;4.837891677401272e-06;6.1613632903493516e-06;1.950387545494229e-05
lope;0.0002914636199692503;3.375465271637726e-07;0.00039988803096785886;0.0011870513153058012
legal;0.00018626518412933384;0.0011232173794571778;0.0186382383090693;0.004577665919981659
2006;0.007413895675139427;0.006121273329372858;0.005904253655283555;0.00122490175566286
minnesota;0.0011708595971284671;0.0010755903087622998;0.0005789483025273074;3.0655686738264044e-05
kansas;1.6308416251153134e-06;1.5490402839219962e-06;1.952860925081321e-06;4.646505884626951e-06
villainous;2.032313954044917e-05;2.6967496120446746e-06;0.00013606316572312504;0.0003056340151727081
historians;0.00021173373204227063;0.00043201605482926474;0.000670286155825737;0.00026480008440968967
1011;1.0813885243714924e-05;0.00012842749248467587;0.0001710957354676609;4.989278168859495e-05
história;0.00028830978524729595;0.00017506681502279904;1.6725438334045893e-06;2.6428890653423692e-05
florin;0.0007361372650476453;0.0004747585225220047;0.0010481661112599543;1.7103936567640074e-05
hamlet;0.00010288177704505888;1.428357188750153e-06;0.0002797122808550709;0.0005250805521645369
strabo;5.15113360861476e-06;0.00029718494705925045;0.001841051098185643;0.0022555381788912665
grégoire;4.9049850299317975e-06;7.240925262891223e-05;2.9988131783367593e-06;1.5936421816579297e-05
techniques;0.00016288849927349256;0.00016916582811123465;0.00023886450475515635;0.00018502165857012728
slavorum;5.562370286155414e-05;1.8436688842797693e-06;7.836802394801999e-06;2.432145338464218e-05
olympiodorus;6.036970791514798e-05;3.682792376403894e-06;0.0006672663512779491;0.0010382121195829988
quiroga;1.2855551092430615e-06;0.00027754182300929284;7.513642853922327e-08;8.118342795049123e-05
principle;5.0092996451907174e-05;0.0004401626233102604;0.00911498804675607;0.003396954197376503
kazanski;9.97157006281446e-05;0.00020866995203859632;0.0001011300810490614;3.6030196343894364e-09
völkerwanderung;0.00020514380047733605;5.8254107889408116e-05;4.4234680111212055e-05;3.0936645064041e-06
425;1.1837102958761722e-05;1.7422108393424933e-05;0.0006225991055361727;0.0005226054176385677
helmold;1.9231132039522026e-05;4.782365470234594e-07;2.015845731490052e-05;1.20193104267691e-06
border;0.0003976743036148374;0.003796934902414702;0.0005564937809442575;0.00011652528752978117
brather;0.000653647473217483;0.000446578201225363;0.0003049654659866278;3.367635810907724e-07
odo;4.881428815878765e-05;1.1529728301116143e-05;5.413264683286528e-05;9.990180433924166e-06
dunn;2.995074751569546e-05;0.00027226687348396757;8.202759894165473e-05;0.00026149601741599004
stuttgart;0.0007111144523184845;0.0011812080149318747;0.0024660507738866817;0.00024543738952611524
ghep;4.206049724894988e-06;2.8009443164478475e-05;5.385536657531951e-06;4.139276782811819e-06
belt;3.766649573494222e-05;2.4410451130640417e-06;0.00022791612377718427;0.000460841028978147
muzeum;0.00022335634278496496;0.00020632580510823777;0.0001890598933686082;2.056415064348527e-05
facility;1.1235603349287518e-06;3.497191106763193e-05;0.00011006286739104555;6.307408496447212e-06
gate;5.187519014526251e-05;0.0002571987416223215;0.0015379117134862647;0.00018461202001468193
glean;1.956903432317675e-05;1.6274536097785417e-06;2.1882397376650506e-06;4.995525769630225e-08
istván;0.00023655297382316925;6.647745748193923e-05;0.0001500932231678864;6.97779414467564e-06
libri;1.2149013357887393e-05;0.0014982996243709165;0.0019011947779467371;0.00030996442659978493
curta;0.0006695030455956945;0.0002444141901717339;0.0006738632835799091;9.176829083702659e-05
dark;0.00041577014492169567;5.1270725326705804e-05;2.3268745182208004e-05;5.811489526378552e-06
drake;0.00012922029173306342;0.0002057999921162511;0.0003405965171448453;0.0004099924220490566
falconieri;0.0007881287893434434;0.0005097567057855048;1.122394933888173e-05;0.00010852314939715748
migratory;1.0665199335334227e-06;0.00010815625972204437;1.5863204198943623e-05;4.061854563526197e-06
citizen;4.360753220845864e-05;0.000422887165627922;0.0008575893752765916;1.459742390755443e-06
dorothea;2.7522253158970843e-05;8.094318551740533e-09;0.00017717578233985242;3.615024473278254e-05
avars;0.00014366531988831087;3.3085081498502844e-05;9.085093299152751e-05;0.00021480401853375092
kajkowski;0.00013193175451178569;6.230307948412926e-05;1.893415477419175e-05;1.0528304572164272e-05
paulinus;0.00012856282246045066;0.0004339735150783381;0.00036659492376689846;6.827444804768702e-05
livelihood;8.850482046253558e-05;1.5910075758749604e-05;3.677181902420217e-06;9.930064154063944e-06
551;2.920757091691066e-08;4.439192338364393e-05;0.000151271773517139;1.2270077142815974e-05
croats;3.797757616133886e-05;9.123008019178253e-06;8.910187294903618e-05;0.0001831734351126163
krause;0.0006555711235651758;0.0003331552530074756;0.0001981316137016434;4.18433469463296e-05
severus;0.00015748096996875437;6.679853637689662e-07;0.00025932348319422026;0.0008947851930330774
312;9.874051024990264e-07;2.7578543942777443e-05;1.873028935817578e-05;8.135577495342861e-05
nations;0.0005684353302602087;0.00016581082181896549;5.5957966497183914e-05;0.0003103050773044807
abandon;6.98357075866014e-05;5.9512202294856134e-05;1.625725814659379e-05;0.0011866419256674984
alan;0.00041034056174465213;4.5427053683508624e-05;0.0006550029350684581;0.00056664870007454
concepts;0.0006297016182844639;0.0003090289438080139;9.115042530422407e-05;4.960910530853498e-10
tribute;5.503327569592378e-05;0.0005981971137789686;5.400605175186915e-05;1.862088285211771e-05
theodosian;8.005646736650802e-05;2.6741922496240712e-05;0.0002880429274781008;8.906430542921859e-05
ages;0.014431860035418837;0.007762502245296464;0.0014045849961936792;0.00011618630041208166
iustitia;3.21387514779133e-05;0.00023855029909157605;0.0015479781137128922;0.00024806746054989074
medievalism;0.0017464778298457268;0.0011431800514908343;5.7039681138435945e-05;0.00029160825118885466
matthews;3.6391881508642554e-05;0.0005009159697318581;0.00039753804449422315;9.674891324225927e-05
vilnius;0.00039177399250789726;0.00038571029227603583;0.0005462806535064657;0.00045935045688383044
performative;0.00022538585023583;2.2281908922683177e-06;0.0007690138640201142;0.0014993232430680697
bloomington;0.00042079084194907013;0.0004207906610407695;0.0002673376733814811;5.2040529430810203e-05
540;5.5375471789493544e-05;0.00013884000540814826;2.7232746002719844e-07;0.0005617311019695449
process;0.000921492599837236;0.0006751673569976265;0.005584345169693001;0.0030374929961635606
mixed;1.8104459009958229e-06;0.0003443919172680349;0.00100534963310143;0.0007943140106909028
finding;0.0001791891007063877;9.864483098436786e-06;7.474361866464185e-05;3.3461036434138804e-05
centuries;0.002102354652606684;0.001304094067585291;0.0007300067837358871;6.930681608282693e-05
birth;0.0005696103095205641;9.632492066507111e-05;3.0183078107989873e-05;8.24206705834001e-05
2005;0.010462006992535052;0.008731166056518956;0.006010163100123191;0.0004048869559063791
2007;0.005898841808883704;0.004057034242360798;0.010692418385438421;6.973554266695573e-05
2015;0.005429115018518554;0.00352721158020726;0.003005207417849458;0.0002901279222362252
bog;8.04053765883757e-05;4.80420853609694e-05;7.475318223043497e-05;1.32861144897774e-05
budapest;0.002020655973942454;0.0010869292454510737;0.0021055374218738473;2.6198658748636744e-05
turonensis;0.00021462206084948746;0.0006819224225847944;0.0008980245308768505;0.0002801353375387971
322;5.839589537293658e-07;3.5550780448717964e-07;2.3173044526777078e-05;8.171628795102845e-05
vulgar;2.1292447571112e-05;0.00033271220227842354;0.0020174377218749725;0.002019326567466274
assemble;9.815604854404942e-05;0.00015218805002446562;0.00010821228312304671;0.000229822308345298
comedy;0.0002476388654571151;1.1877748988602371e-05;0.00021385510866108278;0.0006206889371341949
ravage;0.00038316506681663077;0.0009262470171364003;5.808260345157539e-05;2.116014593608164e-05
sabine;0.0002385806300915656;9.748131357588737e-05;0.0009548138785978697;0.010601844537644046
diocletian;0.00011725064829163979;3.146182618850372e-05;1.61378994504754e-05;0.0011818519137281615
york;0.02003365756754482;0.01651063252326624;0.00830805268300335;0.00034007522663768183
2009;0.006659947223717336;0.004825633947435679;0.007569407552913881;0.0005525065648764492
americans;0.00017279136769952287;4.5503260005004845e-07;0.00020344278525431805;8.063469601541216e-05
supremacy;4.63205319141784e-06;9.48140886489095e-05;3.218086505145482e-05;3.4700537339156246e-05
historiography;0.0009915847921580108;0.0005456663363232705;1.392390975350973e-05;3.5090808004343375e-06
argument;3.315659037984804e-05;0.0001291838816110577;0.0019988415249731243;0.00045854747229635156
452;0.0010987577655538084;0.0002431374484005126;0.003036419832873476;0.007152162531886642
excess;5.95355449461418e-06;1.910943554885017e-06;7.501519923267285e-05;8.965599872728343e-05
theatre;0.0005199471065085306;0.00011874141167513061;6.625590761120387e-05;0.00036806256746807904
charge;0.0004748847104738758;0.00035845975433692874;0.000868102952145228;4.906906878047325e-05
blackwell;0.0014768625781091662;0.0011473974268597883;0.0007032446042526532;0.00025447040624241636
blend;5.655490388172605e-06;9.421853592153573e-06;2.770226270642015e-05;1.4967199723521881e-05
ille;0.00011711478423053475;4.3914343890041464e-05;2.0601678173237858e-05;0.00011656624800216893
nj;0.0007844305958324085;0.0005993694953047205;0.00025982905510482424;1.2598528801174866e-06
transl;0.0002884325090333317;0.0002962844506932067;0.00016429570485257207;3.038945399012422e-05
paganism;1.652101585482472e-05;0.00010273162759437904;0.00010623309048233159;4.883167968481597e-05
hegemony;4.831793004378941e-05;3.5513632806589486e-06;6.625163194806086e-05;3.327682335588897e-08
fitting;1.2448815034194686e-05;1.9096449194996034e-05;7.705814747896737e-08;6.672968540165769e-06
revolution;0.0008680260147593436;0.00011728708045689019;0.00018509901585957254;0.00011720909217469108
thomson;3.827286981228534e-05;6.083548056895061e-05;3.07881105997917e-05;7.22369460131626e-06
307;0.0001967820931285747;0.00011480920966257711;3.1286408099095477e-05;2.9094494102246373e-06
invest;3.7488494878159456e-06;2.481327533203983e-06;7.664770378715583e-05;2.35857593662033e-05
myth;0.0016103709243743167;3.358558583831422e-05;6.835050401012642e-05;0.0010692407614325613
fate;0.0002828796345324701;0.00018110859671445452;1.3337081575488494e-05;0.0004991365546364111
discover;1.5064583107558681e-05;3.271712896970736e-05;6.429500074494401e-06;9.22259935915468e-06
modern;0.01054863259900243;0.001666987464686874;0.0016420584958628073;0.005056974524151384
archaeology;0.011438430320933774;0.00640700304887767;0.004626402548923054;4.19642617111635e-06
offering;1.347209137913598e-05;2.0027647838974184e-05;1.0833022743420385e-06;0.00015744531630863
native;0.00010757764185013529;0.0019381667438715833;0.002146338681337098;0.00025411504631309015
neighbor;4.32426286331494e-05;0.0003809475543402735;0.0006123481236144713;0.00012030531355335515
making;0.0002936376646861401;6.885418293501101e-05;2.4364418236301344e-05;5.992384525077691e-05
epistulae;0.00176096963871061;0.0008187738018106562;0.0056964069003955725;5.777574747405123e-07
byzantium;0.000458131142461215;4.184317663506837e-10;0.0001957281267102266;0.0011108794889866402
arbor;0.0005362910648875267;0.0005333883460428855;0.00047362510593667944;0.00022971742763766844
exhibition;0.0007158789856277829;0.0004978846178142326;0.00017415259247080943;3.0123741929586877e-06
2011;0.007324744705572633;0.00642952128061618;0.0046383697587071135;0.0003814626314964271
spread;5.30417726671162e-05;0.0002142769304298789;0.0005959522174937764;0.0002103658608889565
heraclius;0.00011930862983099513;1.7541136253514744e-05;1.4085808048393127e-05;0.0007131663680131057
london;0.024139792386169083;0.022685083396903193;0.014311027037142663;0.0013670293855810246
295;0.0003755073779295479;0.0002635563307676711;3.536786747113366e-05;7.267070295625736e-08
harris;0.0007801193068326719;0.000613907013359459;0.00022459187323967534;1.72132342327163e-05
lawrence;0.0007661415512357084;0.0003898224088249704;0.0002505810493859585;3.8319827613105736e-05
history;0.016409744377820196;0.01346894446495841;0.0015913952630128032;1.1283203517344684e-05
american;0.004799806694680295;0.0022271193900053657;0.0006474324240350714;0.00010162735653551892
vienna;0.00035754115879324067;0.000754601807537537;0.0010106413071422635;0.0002691770201713934
fall;0.00027634953081899543;0.00036046702830647197;1.7599019143550096e-05;0.0011568845808572696
´;0.00048267781171681067;7.084773968472061e-05;4.28420219442525e-05;8.32716934611491e-05
policy;6.6308855565896595e-06;0.0007568359969152839;0.001188950554991953;9.159736857300881e-05
kingdoms;0.0003794743040264108;0.00014523734524887053;3.504669865979862e-12;1.618737941073835e-05
contorniate;0.0001142763364725894;8.976164335757411e-05;0.0007576234974614544;0.007446066760303803
huta;0.00027516432939280437;0.00019176873149464736;2.228444883861994e-05;3.1439870138370945e-05
personality;1.6731695330663533e-05;0.00010524206366072156;0.0011648050101979804;0.00045226359812395987
coinage;9.77289632916834e-05;1.096347402382335e-06;0.0007980391729859351;0.0022794487227305684
easy;8.32050991705089e-06;0.0002187559016922506;0.0007846046874553734;0.0003659776717206817
silent;2.2451381491291034e-05;1.3080863451421938e-05;0.00032577764403996716;0.00011453425179148977
international;0.004163795052263639;0.0017025239345597489;0.0004770029293898403;0.00011372437398165495
1980;0.0023246788039634377;0.0025893707651069558;0.0017758605483534325;0.000307733895368062
intervention;0.0012261420234890158;0.00027086410011226055;0.00012872261376751926;0.0036912802701226984
cameron;6.548568332039179e-06;5.490080007062963e-06;0.0031922109495774093;6.742677039099137e-05
creation;0.00034212676611583835;7.022727422092339e-06;0.0012005791038635445;0.000339726294483704
perspective;0.0025150836780729858;0.0005689917744096602;0.00023211193783074426;0.0005383239446153326
politics;0.002925542240441818;0.0022980204595211572;0.00047919611103855724;5.107211794076346e-09
sophisticated;2.674647203260395e-05;5.015598782413734e-05;0.00040092366445183705;0.00016105787170958064
stop;0.0004140799926251346;0.001048454244895457;0.00015497961945772982;2.6082713025207117e-05
leipzig;0.0004679647245077502;0.00032995499390056627;0.001291121673160008;0.00011574288574872512
