"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Coord. facteur 4";"Coord. facteur 5";"Coord. facteur 6";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"Corr. facteur 4";"Corr. facteur 5";"Corr. facteur 6";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"COR -facteur 4";"COR -facteur 5";"COR -facteur 6";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"CTR -facteur 4";"CTR -facteur 5";"CTR -facteur 6";"mass";"chi.distance";"inertie"
"départ";0,13729454761721;-0,00859112210113006;-0,517579852177537;0,684162312995062;1,75179622498664;0,276784799014183;0,0695192083082865;-0,00435012181704088;-0,262076988374095;0,346426155876133;0,88702347465436;0,140150213050574;0,00131207655858192;2,66541399680365e-06;0,00747716869343318;0,0115109629482996;0,0735317090055791;0,00170054932877628;3,48482978784169e-06;1,364503872299e-08;4,95255963801965e-05;8,6535296171776e-05;0,000567338376786796;1,41631371143668e-05;0,000184873638867834;2,30947388396674;0,000986054911302142
"300";0,177388919535315;-0,438683227133674;0,200860950173845;0,923594176472917;0,591456674216266;-0,723657745131483;0,125722950387865;-0,310913160446503;0,142358560724749;0,654589842090495;0,419190095434678;-0,512886526550193;0,00174887553657003;0,00554907098707262;0,000899138947897459;0,0167497783036227;0,00669278219159876;0,00928163580960644;5,81738713906312e-06;3,55776328351139e-05;7,45874938617145e-06;0,000157702058163962;6,46726807555723e-05;9,68147255714965e-05;0,000184873638867834;2,58455864139857;0,00123494543839604
"personne";-0,385152044363514;2,52853637004461;-0,892979836653801;-0,116711736570507;-1,58227449163397;0,0476398979514816;-0,122665267573065;0,805301685240464;-0,284400958539653;-0,0371709733983032;-0,503931179207581;0,0151726075841792;0,016526715075001;0,369549679554057;0,0356233935864005;0,000536156965515536;0,0960153502281253;8,06335793243211e-05;9,05009929591615e-05;0,00390056337954679;0,000486488114956615;8,31032467432679e-06;0,00152739928466645;1,38461991708991e-06;0,000610083008263852;1,82548509306792;0,00203303806964995
"tenter";0,148862383973437;0,210237907012696;-1,88231445844373;-0,163034327245721;-0,306326628929615;-0,147880907817592;0,0768542466583137;0,108541026491719;-0,971795935389279;-0,0841708970759914;-0,158149437550102;-0,0763475329502754;0,00234043919554792;0,00242193100638937;0,150051948143776;0,000991805015199993;0,00341155060928209;0,000736552669072537;4,91616188177443e-06;9,80569282396236e-06;0,000786032660619985;5,89677214925919e-06;2,08173641289047e-05;4,85154932915754e-06;0,000221848366641401;1,87488934840016;0,000779843612152348
"gabriel";0,263872665424148;-1,62041258825723;4,06915499062634;-0,350140987098699;-4,37378433261268;1,39558265039815;0,0414873476402093;-0,254769171568185;0,639772397139542;-0,0550508739944702;-0,687667708281684;0,219420312007862;0,00375622894511936;0,0734897481670123;0,358180196227864;0,00233662982628625;0,355249003282968;0,0335063051254475;3,34685691244227e-05;0,00126211681907794;0,00795896878928509;5,8929701466191e-05;0,00919523994922284;0,000936180220117961;0,000480671461056368;2,62335901850364;0,00330798702259293
"martiner";0,263872665424148;-1,62041258825723;4,06915499062634;-0,350140987098699;-4,37378433261268;1,39558265039815;0,0414873476402093;-0,254769171568185;0,639772397139542;-0,0550508739944702;-0,687667708281684;0,219420312007862;0,00375622894511936;0,0734897481670123;0,358180196227864;0,00233662982628625;0,355249003282968;0,0335063051254475;3,34685691244227e-05;0,00126211681907794;0,00795896878928509;5,8929701466191e-05;0,00919523994922284;0,000936180220117961;0,000480671461056368;2,62335901850364;0,00330798702259293
"gros";0,201023027912491;-1,39944896013697;3,45764792306049;-0,354930380279863;-3,74123152499149;1,21391670354066;0,0369796511141896;-0,257438835915399;0,636059536055442;-0,0652920303155001;-0,688226806492135;0,223308825087255;0,00282166074068726;0,0709479086225026;0,334737656859188;0,00310770859806536;0,336431953606115;0,0328127869255807;2,24123741941022e-05;0,00108620143389571;0,00663067561692953;6,98686887905243e-05;0,00776292543505769;0,000817285923611151;0,000554620916603501;2,30585909827207;0,00294891174932101
"croisade";0,264062676997397;-1,61869927002206;4,06263959906381;-0,355265548378334;-4,37295781230582;1,38802650125416;0,0415599195914257;-0,254761529610182;0,639404920778327;-0,0559140268973068;-0,688244840666816;0,218456733222694;0,00357536692557123;0,0697029585188695;0,339354043555357;0,00228640693435602;0,33752973770295;0,0315031702015569;2,191482234589e-05;0,000823486061546086;0,00518728972845728;3,96670678615202e-05;0,00601000019373852;0,000605507360912643;0,000314285186075318;2,69082879136364;0,00227560061628248
"olivier";0,25844335122132;-1,49371202941313;3,82692781929039;-0,19558638169966;-4,24741509962359;1,35852577567379;0,0425639755964158;-0,246004867478937;0,630270662950928;-0,0322118326446188;-0,699522242665119;0,223740551612654;0,00386981740597833;0,0670665240899525;0,340243742472414;0,000783028800779251;0,359802396065992;0,0340994740201607;3,45751241821039e-05;0,00115495955983024;0,00758112334683483;1,98020542378256e-05;0,0093386142019614;0,000955363811516923;0,000517646188829935;2,53139244945983;0,00331704972230322
"hanne";0,263772967993739;-1,62131155152876;4,07257356027334;-0,347452174081607;-4,37421800067493;1,39954729655395;0,0414492938576441;-0,254772956627245;0,639964358518529;-0,0545986473690803;-0,687364776938307;0,219924913472987;0,00380858870512516;0,0746532556680339;0,364058551393704;0,00233471748287692;0,360544804585294;0,0341924980517262;3,47295635760866e-05;0,00131211441778219;0,00827897609405653;6,0259957449464e-05;0,00955079669761275;0,000977718680609894;0,000499158824943151;2,60427955711109;0,00338543092774846
"communauté";0,224390454960696;-0,739559862853859;1,14367167563469;2,3176828730669;-0,631796009818598;-0,384631323341297;0,0802211120790118;-0,264397675282266;0,408870393746258;0,828587372651268;-0,225871365712092;-0,137508311145701;0,00443886620889483;0,0250162529075885;0,0462376642121242;0,167306219325987;0,0121135642300831;0,00415915172638205;1,30320213692584e-05;0,000141562978506995;0,000338536699692867;0,00139030808455209;0,000103313430558093;3,82906133836291e-05;0,000258823094414967;2,05214339830631;0,00108997976337968
"travers";0,185983544224241;-0,546875600359259;0,97120857161594;1,86658124305114;-0,068198984844655;0,715516044460737;0,0809569762313102;-0,238050066012224;0,422758419708124;0,8125061491747;-0,029686409182585;0,311457745609404;0,00285939525114485;0,0128266883232476;0,0312665544192089;0,101755926385755;0,000132353632288628;0,013496341977994;7,0342324221093e-06;6,08197693692351e-05;0,000191819470621416;0,000708535262909059;9,45852671835542e-07;0,00010411335173482;0,000203361002754617;2,11922357814254;0,000913316343120077
"2008";0,193166707180864;-1,04733047149623;2,38068426772812;-0,407909493912383;-2,35035927576115;0,88214066075217;0,0530257254901656;-0,287500154087352;0,653515879116322;-0,111974248382141;-0,645191438931987;0,242154298757916;0,00299582164868045;0,0456910538860474;0,182467223769341;0,00471975867972244;0,152677415807892;0,0199241246989411;6,89825974064031e-06;0,000202788100890076;0,00104780048115365;3,0761153468018e-05;0,00102127687141234;0,000143863516176864;0,000184873638867834;2,15037227801772;0,000854874366173139
"mongol";0,252489779346022;-1,50506957626048;3,68962830976807;-0,459628550038082;-3,91318607265666;1,11861630905161;0,0441418877616646;-0,263125947041757;0,64504456043285;-0,0803552203989729;-0,684128366926868;0,195563700401727;0,00380890731797458;0,0702163497783192;0,326142874162739;0,00445930892230309;0,314940628475436;0,0238411533873558;1,53216644684816e-05;0,000544416771403817;0,0032717761149756;5,0772942857988e-05;0,00368026710746783;0,000300732687681706;0,000240335730528184;2,49277427158488;0,00149342786042007
"croiser";0,207398292973197;-1,16618272098597;2,75124034261088;-0,627256710638904;-2,58734498835521;1,17325621958907;0,0496676477249003;-0,279276901166599;0,658865770708108;-0,150215148304615;-0,619616186720596;0,280970859355767;0,0020700550922607;0,0339560409625294;0,146069139185159;0,00668964307738494;0,110900912817882;0,0211256192244378;7,95216430241555e-06;0,000251424846781579;0,00139936836494234;7,27387145812682e-05;0,00123760960026009;0,000254484139099746;0,000184873638867834;2,77749687464874;0,0014262056328564
"notion";0,246999895828574;-1,37997577491821;3,17580092625749;-0,451334101270338;-3,19353362038369;0,838135318865184;0,0513293882815896;-0,286774664954212;0,659967561128197;-0,0937923607259574;-0,663652616698884;0,174174054083014;0,00574331621445615;0,0930088786815956;0,380719909883034;0,00677495243765085;0,330496652669496;0,0210886918472211;2,25578926399313e-05;0,000704121994180593;0,00372916437973708;7,5318434109003e-05;0,00377092565658647;0,0002597366706954;0,000369747277735668;1,98588803556181;0,00145819130346547
"refus";0,263513754674676;-1,62364885603476;4,08146184135555;-0,340461260237168;-4,37534553763677;1,40985537655902;0,0413504323134666;-0,254782078473245;0,64046072972292;-0,0534249922330429;-0,686576796438717;0,221233724183216;0,0037869409773369;0,0745896338551352;0,364286685312578;0,00223335688790367;0,359386337854991;0,0345687166179325;1,54050394119714e-05;0,000584844563650804;0,00369562347061984;2,5715302668972e-05;0,00424698716763631;0,000440966264142809;0,000221848366641401;2,60914595590432;0,00151026439575054
"collectif";0,18085002365801;-0,336057968667191;0,831750695309151;-0,153742485130788;-0,781375631627889;1,00166171903272;0,114956709814469;-0,213614118502789;0,528699534479726;-0,0977258940411124;-0,496678794529793;0,636702905745;0,000815397818350738;0,00146074058750553;0,00691589847705403;0,000208190526958003;0,00523970725252152;0,00797676369768012;6,65127362459799e-06;2,29665663668985e-05;0,000140687016520675;4,80679353452693e-06;0,000124161628639158;0,000204037421994998;0,000203361002754617;3,85898553510678;0,00302840514987331
"valeur";0,222195107603698;-0,997630543496988;2,00638828468212;0,20992956543008;-2,14978647552242;0,513793016700437;0,0702647301358021;-0,315480577723048;0,634479907731675;0,0663859993208298;-0,679826699072047;0,162476699210253;0,00695451004416689;0,0727359848792166;0,227382679398655;0,00219323684553309;0,224100641113923;0,0118584005896219;2,19056031545443e-05;0,000441596584119988;0,00178614288465423;1,95539024717587e-05;0,00205058078734242;0,000117128511882629;0,000443696733282801;1,62345620043432;0,00116941156261647
"commun";0,196819613024093;-0,74929818703303;1,21783804587846;-0,49201530263405;-0,834773546876881;0,10569725639029;0,113006284445699;-0,430218324065784;0,699235967934196;-0,282496344682347;-0,479295002345963;0,060687316864651;0,00238222717766075;0,0179129901379631;0,0365725600522887;0,00525949945023733;0,014751584668058;0,000219091750392334;1,00262786968877e-05;0,000145315649983801;0,00038386816815823;6,26556508913694e-05;0,000180360064408417;2,89154831890861e-06;0,000258823094414967;2,45706213628212;0,00156255496814105
"régulièrement";0,18138590496898;0,00127374721001372;-1,42078482747798;0,133592583894131;-3,27606860918741;0,994105474703748;0,0488447018778493;0,000343002411083167;-0,382597596779098;0,0359746251204929;-0,882199719843199;0,267698780428096;0,00241987835021431;6,19106336083658e-08;0,0595350800589103;0,000463758547416312;0,271736095344334;0,023179473195824;6,08249921824626e-06;2,99944899339582e-10;0,000373191385996125;3,29943585282404e-06;0,00198417953672573;0,000182700577699796;0,000184873638867834;2,24670536521784;0,00093318389345707
"analyse";0,220079918981794;-0,957631778441857;2,23036557901817;0,75742569649958;-2,35295090106876;0,428203844769394;0,0629224842502389;-0,273794041615949;0,637678092882502;0,216553635057743;-0,672726147387997;0,122426661201302;0,00616130402760672;0,0605231047618397;0,253742825410259;0,0257829519835801;0,242433385395556;0,00743815283652903;1,16407021428228e-05;0,000220401954115514;0,00119555744964777;0,000137879091056412;0,00133058943737264;4,4067606899092e-05;0,000240335730528184;1,70837595860086;0,00070143146562331
"discours";0,252494135060813;-1,36174116104974;3,22758566228003;-0,322887363538912;-3,49525130939514;1,0055796007349;0,0498377481907778;-0,268782928637408;0,63706668458709;-0,0637320907044462;-0,689899013215364;0,198483116905422;0,00451272933274825;0,0680985902994925;0,295680109485318;0,00260723129030065;0,297679140107267;0,0228255774975002;2,23939745348034e-05;0,000651354953767632;0,00365918313471293;3,66210412292078e-05;0,00429126569301253;0,00035519062939988;0,000351259913848884;2,29018731657571;0,00184234347590322
"oeil";0,173986704190202;-0,493951170260366;0,752581936439266;-0,755920223941549;0,223812173388847;0,41958038780324;0,135935672010037;-0,38592365193655;0,587991661481497;-0,59059986282135;0,174864271009929;0,327817819434718;0,00455218223651871;0,0190356560790751;0,0341526931414064;0,0303584931667235;0,00259304359354018;0,00844248009853391;1,28716715239926e-05;0,000103745880975328;0,000240829900246946;0,000242971175503658;2,12995405152779e-05;7,48571322783772e-05;0,000425209369396018;1,57125110046008;0,00104976965624654
"éviter";0,183134526150966;-0,503407290433332;0,729066259426623;-0,383881796913434;-0,679677555937981;0,492031863221186;0,141717275582643;-0,389557945233342;0,564182441054272;-0,297064041105469;-0,525963364345604;0,380755156447545;0,00407343633447098;0,0159687812502238;0,0258871555592355;0,00632348187793782;0,019314400152237;0,00937689599771008;9,30050877277339e-06;7,02757113183606e-05;0,000147400938409623;4,08659205786971e-05;0,000128106777480309;6,71355736882971e-05;0,000277310458301751;1,74835297134083;0,000847665446857053
"accord";0,209712849418827;-0,874856261140662;2,04419372316105;-0,151320659406356;-2,42190973561594;0,507105525725459;0,0628497697576718;-0,262189535529777;0,612633442332199;-0,0453499565220954;-0,725832821780642;0,15197669395563;0,00540255675798068;0,0487792321746346;0,205836891943482;0,000993771348979709;0,248039046849615;0,010073911012779;8,13064635731701e-06;0,000141497379907382;0,000772536647096752;4,23322585331652e-06;0,00108440346221576;4,75413681058391e-05;0,000184873638867834;1,73846009163325;0,000558733151578175
"affirmer";0,164336227586331;-0,174739238279187;-0,813810353371863;-0,159074700608429;-2,55438798848928;0,908578387584959;0,0577577503961713;-0,0614140013871526;-0,286022479341504;-0,0559085296470047;-0,897767376196079;0,319329733292799;0,00354969985854243;0,00208217955788664;0,034906096649434;0,00117508153294311;0,295225335801699;0,0346020619367969;1,34804807422172e-05;1,52412164250715e-05;0,000330586546077746;1,26310944535847e-05;0,00325696041642666;0,000412062940829992;0,000499158824943151;1,68064833674441;0,00140991345064146
"o";0,263513754674676;-1,62364885603476;4,08146184135555;-0,340461260237168;-4,37534553763677;1,40985537655902;0,0413504323134666;-0,254782078473245;0,64046072972292;-0,0534249922330429;-0,686576796438717;0,221233724183216;0,0037869409773369;0,0745896338551352;0,364286685312578;0,00223335688790367;0,359386337854991;0,0345687166179325;1,54050394119714e-05;0,000584844563650804;0,00369562347061984;2,5715302668972e-05;0,00424698716763631;0,000440966264142809;0,000221848366641401;2,60914595590432;0,00151026439575054
"h";-0,175971771124582;-0,648384977284311;1,74237247993394;-0,351903678525483;-1,85969272835004;1,10033774387097;-0,0611534304711177;-0,225325717718677;0,605506517468612;-0,122293007564282;-0,646277463902337;0,382387625495462;0,000728992511351415;0,00513470195510671;0,0286582008096783;0,00102997204020774;0,0280268529243422;0,00908952620560191;1,4884503337908e-05;0,000202075762103999;0,00145925215524968;5,9524526685658e-05;0,00166238160028154;0,000581969679156671;0,000480671461056368;3,97119145188964;0,00758036272645349
"certes";-1,20143645577907;-1,01190210778052;1,98274879680534;-0,155039889825869;-2,28701485787402;0,398223661854248;-0,349577748756125;-0,294429604743522;0,576913458387334;-0,0451114125861778;-0,665444686268471;0,115869741210872;0,116258663827085;0,0427871157592814;0,126966446391814;0,000683992568615801;0,145016219695853;0,0040731462802387;0,000320226926610707;0,000227160720060043;0,000872150884524157;5,3326507043059e-06;0,0011603638964271;3,51811765049136e-05;0,000221848366641401;2,14697751192155;0,00102261280509442
"terrible";0,185666804811131;-0,692769211779478;0,965092745450116;-0,996110781565122;-0,404273076953871;-0,600864005202011;0,107870797207239;-0,402492880896515;0,56071048315033;-0,578731692094666;-0,234879138167962;-0,349096755988283;0,00293062748146309;0,0211680836402226;0,0317511932760705;0,0298021871516172;0,00478295860783985;0,00978806029316552;7,01029351456841e-06;9,75988794565668e-05;0,000189411252898354;0,000201782248075522;3,32366554185957e-05;7,34209587587847e-05;0,000203361002754617;2,089745063624;0,000888084500940079
"différence";0,230507237481492;-1,1695684746674;2,55712218687264;-0,386818799809331;-2,48995662245596;0,63237895587694;0,0601019218634652;-0,304950568348538;0,666738101371297;-0,100858235669613;-0,649225508063632;0,164885020572368;0,00580048039101162;0,0774744378068992;0,286238238584395;0,00577099559411734;0,232987856384634;0,0139220060438891;1,6699099129854e-05;0,000429907694217321;0,00205507119365767;4,70261101858134e-05;0,00194853169083783;0,000125683633972605;0,000314285186075318;1,84413171919942;0,00106882791151718
"chaque";0,163028951285845;0,645306628993627;0,92675990041647;-0,0178161213482263;0,813219290921455;0,944575508419835;0,0964727646539347;0,381861712643742;0,548412346754417;-0,0105427316333513;0,481224424535182;0,558954774614742;0,00237736797226012;0,0193246432942694;0,0308057130105839;1,00307643437132e-05;0,0203627849333396;0,025450274321173;8,84457490585357e-06;0,000138573360034315;0,000285812989857074;1,05626726037696e-07;0,000220071011300998;0,000296907286608098;0,000332772549962101;2,03730421827787;0,00138120856705608
"g";0,263513754674676;-1,62364885603476;4,08146184135555;-0,340461260237167;-4,37534553763677;1,40985537655902;0,0413504323134666;-0,254782078473245;0,64046072972292;-0,0534249922330427;-0,686576796438717;0,221233724183216;0,00378694097733691;0,0745896338551352;0,364286685312578;0,00223335688790366;0,359386337854991;0,0345687166179325;3,08100788239428e-05;0,00116968912730161;0,00739124694123967;5,14306053379438e-05;0,00849397433527261;0,000881932528285617;0,000443696733282801;2,60914595590432;0,00302052879150109
"héritage";0,223825098622775;-0,951335046638184;1,64572244073339;0,265322859712264;-2,56533867410029;0,597586065956859;0,0685150137690941;-0,291212800622015;0,503771455394242;0,0812178772545907;-0,785274822438909;0,182926837915785;0,00312958886940267;0,0293324951303778;0,0678442054406012;0,00155367373528455;0,14151876448082;0,00711414663936972;1,1114087321032e-05;0,000200781284345731;0,000600854637984166;1,56172863994144e-05;0,00145997578440065;7,92240719289632e-05;0,000221848366641401;2,43783604231077;0,00131845473055172
"proposer";0,199466521723765;-0,450556378383877;1,07582824965672;-0,165919134478499;-0,222399145735707;1,50894372036906;0,102947860211358;-0,232539348750636;0,555252156101011;-0,0856335174197147;-0,114783754027817;0,77878997362018;0,00155806496980111;0,00412435570663831;0,0181744501747548;0,000380872175717141;0,000666755574988105;0,0284343815581317;1,25044311605593e-05;6,38002228049162e-05;0,00036375569294172;8,65200691729863e-06;1,55449790243761e-05;0,000715599444844814;0,000314285186075318;3,07904889991293;0,00297959394681065
"islamique";0,197705001697788;-0,524948069652194;1,70339936114445;1,28307281902099;-2,72439923730076;0,772001771379934;0,0550865467320833;-0,146266286247102;0,474618182166781;0,357502593251067;-0,759099388551786;0,215102861794961;0,00290701035348487;0,0106330106016764;0,086531470539276;0,0432568250989902;0,190023650684468;0,0141351371790501;1,95107546135346e-05;0,000137553434905109;0,0014483439639825;0,000821753123266031;0,00370493210540633;0,000297492038331172;0,000499158824943151;2,23426005267833;0,00249175991460397
"tour";0,0485826505339699;-0,642756702860474;1,03568397887604;-0,615534323948389;-0,70614217790967;-0,142042185107182;0,0314529353773052;-0,416127667309226;0,670513051487815;-0,398503603670713;-0,457164111979698;-0,0919596526727903;2,79443895161059e-05;0,00253768516137329;0,00509233060721336;0,00158481120321382;0,00203222324036983;7,61761596134559e-05;6,54528646051796e-07;0,000114566983159509;0,000297454651633498;0,000105068080815274;0,000138277192718663;5,59501091217293e-06;0,000277310458301751;5,59980939962729;0,00869586400107804
"déclarer";0,150560215162339;2,50067106530804;0,769466351502566;0,458117819212191;-2,91800877832602;0,924911107123686;0,0371236697973217;0,616591088157758;0,189727510169476;0,1129582249226;-0,719494152126838;0,228055562325763;0,00125356336894142;0,179411911310561;0,0131291002464773;0,0041003504267135;0,162089140555726;0,0150861352767257;6,70525696022768e-06;0,0018497290201679;0,000175135520835531;6,2079661690036e-05;0,00251865196957355;0,000253043369456882;0,000295797822188534;2,59105381762097;0,00198585639335437
"anthropologue";0,22321626363712;-0,933851225963516;2,24947104432832;0,128627764855102;-2,28572902471607;1,08239049740347;0,0634027231278973;-0,265252673607453;0,638943540599848;0,0365356467704628;-0,649242318360229;0,307444018213226;0,00143165175134473;0,0130003008321325;0,0583010522916953;0,000167956158082686;0,0516761438386273;0,0107350934765808;1,10537058702075e-05;0,000193469104782732;0,00112257935241091;3,67050383057132e-06;0,00115905947557179;0,00025991071095805;0,000221848366641401;3,59456625727811;0,00286648201984708
"emparer";0,187268723847567;-0,998938613810822;2,08492964326875;-0,764380132919293;-1,93024517822301;0,660012121717518;0,0588510831393062;-0,313926523364877;0,655210145371038;-0,240214157645906;-0,606598993835793;0,207415458652692;0,00281180564651927;0,0415092316223734;0,139755035185118;0,0165506229065331;0,102833505611454;0,0111380916960043;6,48343993113392e-06;0,000184481402481427;0,000803633066014823;0,000108017412804665;0,000688810790714385;8,05339152195484e-05;0,000184873638867834;2,15184980412261;0,00085604954234577
"déjà";-1,666842018671;-0,43699447771607;0,420337052520423;-0,378400286615587;-1,71749656861871;0,780739381567961;-0,636935249772463;-0,166984743422292;0,160619592340959;-0,144594675661967;-0,656291414340945;0,298336871422691;0,261762720361073;0,00933432910076232;0,00667489016281881;0,00476609390115391;0,0956677508365904;0,0183140019836093;0,00143820866365572;9,88518766434626e-05;9,14594046366971e-05;7,41200893586962e-05;0,00152694986171594;0,000315533295632756;0,000517646188829935;1,9850886008871;0,0020398245381748
"chine";0,225829625548517;-0,412497594800931;-0,142450778318341;0,798532497092801;-1,29862753851502;-0,0794740086226548;0,14081799589852;-0,257216405826912;-0,0888264020641685;0,497931773244211;-0,809770316663022;-0,0495566982989113;0,00181926859528706;0,0031491266731117;0,00029026488880761;0,00803638897313523;0,0207089987657718;7,18517583525592e-05;1,6971073856222e-05;5,66226688894263e-05;6,75269520591265e-06;0,00021219379712778;0,000561198770742132;2,10183070821336e-06;0,000332772549962101;3,22605566226462;0,00346330872878174
"progrès";-0,0708955362066213;0,218788926146241;1,32285117659626;0,0361729037112641;1,65401342728537;12,2307923718526;-0,00571047493662008;0,0176229526711929;0,106552667389598;0,00291364549985099;0,133227036943745;0,98516263549954;6,56725504990929e-05;0,000324495791580988;0,00916849251399857;6,04023186515313e-06;0,0123049273414037;0,623314824471055;1,48673222651439e-06;1,41594259168365e-05;0,000517627031608836;3,87045227606629e-07;0,00080923197356759;0,0442490712446409;0,000295797822188534;5,33047981746189;0,00840480378158839
"imaginer";0,188142149104111;-0,350628453863887;0,628957966916357;1,79639838247873;0,249254672155089;0,251626188522102;0,095191203472601;-0,177401739344283;0,318223567071713;0,90889428423483;0,126111306406317;0,127311183723047;0,00479768643388623;0,00864502527963631;0,0214997179750144;0,154527484549631;0,00289868595509984;0,00273667677112184;7,85287051883238e-06;2,72741075577777e-05;8,77605792048712e-05;0,000715915138985528;1,37829712723686e-05;1,40464932244167e-05;0,000221848366641401;1,655043922731;0,000607680476124049
"inspirer";0,192416935980426;-0,804925743181338;1,50182833574188;-0,607580401400852;-1,00771402020992;0,2665039136136;0,0917720236192587;-0,383904171109459;0,716287393297838;-0,289781575950414;-0,48062273932878;0,127107332471296;0,00366396995382176;0,0332651314567282;0,0895026226164294;0,0129066517669381;0,034593524204871;0,0022414273388761;1,16361818654789e-05;0,000203627085552356;0,000708866575782163;0,000116019616032781;0,000319152692517605;2,23218966466363e-05;0,000314285186075318;1,93689775714851;0,00117906379375492
"ibn";0,263650985255356;-1,62241145953158;4,07675628078262;-0,344162332272459;-4,37474860630403;1,40439815773281;0,0414027566416234;-0,254777378383427;0,640198435128068;-0,0540459550131746;-0,686994026362764;0,220541391477218;0,00382723628241216;0,0751901209946627;0,366932208362299;0,00230406069633745;0,362733421804897;0,0346305308294505;2,18465422056172e-05;0,000827267420612114;0,00522340149265698;3,72263608777562e-05;0,0060149235780833;0,000619875416474759;0,000314285186075318;2,59672592826971;0,00211922046720007
"khaldoun";0,263650985255356;-1,62241145953158;4,07675628078262;-0,344162332272459;-4,37474860630403;1,40439815773281;0,0414027566416234;-0,254777378383427;0,640198435128068;-0,0540459550131746;-0,686994026362764;0,220541391477218;0,00382723628241216;0,0751901209946627;0,366932208362299;0,00230406069633745;0,362733421804897;0,0346305308294505;2,18465422056172e-05;0,000827267420612114;0,00522340149265698;3,72263608777562e-05;0,0060149235780833;0,000619875416474759;0,000314285186075318;2,59672592826971;0,00211922046720007
"résumer";0,200474022805886;-0,675638906343502;1,44745935389673;-0,59546185424528;-0,269043743086841;1,48421768529699;0,0877309977072478;-0,295671601306386;0,633433955585394;-0,260584697400568;-0,117738326779404;0,649520055134166;0,00338210745250661;0,019930251855807;0,0706990867892667;0,0105419231850186;0,00209687178461746;0,0591178408194488;1,04020571533092e-05;0,000118149619062517;0,000542270250810006;9,17721520781123e-05;1,87347895161578e-05;0,000570161947881846;0,000258823094414967;2,10040845513902;0,00114185390356755
"aucun";0,183534575834956;-0,482080276888097;0,439203503612198;-1,03672405275075;0,209117949227499;-0,547508976831168;0,133953312375254;-0,351847871858273;0,320554118198285;-0,756656451533916;0,152625421388357;-0,39960122319226;0,0047523903026517;0,0170109018599631;0,0109128394722922;0,0535726871627824;0,00212380104676721;0,0134868638393903;8,71844054236088e-06;6,0150847776951e-05;4,99269018171825e-05;0,000278182223692058;1,13184158852232e-05;7,75863843513704e-05;0,000258823094414967;1,62218804057055;0,000681091430100786
"celles";0,222782238985423;-1,04766086404732;2,19487438144744;-0,248662318914529;-2,02783747262735;0,591725952825326;0,0687888014082198;-0,32348779439653;0,677714608799025;-0,0767798319624489;-0,626138375428734;0,182708097568111;0,00583864415121373;0,0669891728788425;0,227248003360176;0,00256987265099332;0,166522168840697;0,0131354296320484;1,10107617179993e-05;0,000243499277748176;0,00106874863847981;1,37175387065392e-05;0,00091226817372021;7,76778990768239e-05;0,000221848366641401;1,77649469182667;0,000700138667820154
"etat";0,242278940274804;-1,35875947343041;3,43781626649307;-0,403932542595245;-3,64735311198715;1,1318809121894;0,0454061046790414;-0,254648525432057;0,644289780558896;-0,0757020122819913;-0,683559607023503;0,2121286444657;0,00426927675316184;0,0696659306763802;0,34468164820757;0,00419258069042844;0,333068446433852;0,0297150604839692;2,49594008747424e-05;0,000785033148816777;0,00502537123901905;6,93777980856625e-05;0,00565663878724767;0,00054475885425875;0,000425209369396018;2,25932061196409;0,00217049382403455
"sécurité";0,133629439003686;0,445226692681513;0,024563444329543;1,3792896559303;-1,42461295755795;0,66655381046606;0,0623528941981689;0,207747432526491;0,0114615600936584;0,643590982840829;-0,664739309528204;0,31102098108958;0,00059804706148102;0,00344433792191717;8,10288094434722e-06;0,0225103783357134;0,0233980542023344;0,00474519069334799;3,30125658028874e-06;3,66469112932131e-05;1,11545875899976e-07;0,000351710997200335;0,000375205131878134;8,21382452250513e-05;0,000184873638867834;3,32946012610304;0,0020493806236361
"sujet";0,191919533586018;-0,604287405265633;1,12308521662361;1,1357101448561;-0,819202696193033;0,336559950754238;0,0992721478987366;-0,312573230811791;0,580926181115238;0,587456541622526;-0,423740146174694;0,17408873700233;0,00367027014370437;0,0188781334827425;0,0503981914417227;0,0454083213989976;0,0230195754579782;0,00359945469259977;8,17136470877775e-06;8,10108745993244e-05;0,000279821871394167;0,000286148349957456;0,000148880898659652;2,51293413954325e-05;0,000221848366641401;1,93023202747689;0,000826561686024859
"diriger";0,192667931845014;-0,289140648028711;-0,803031630892933;-0,377091216112564;-1,91254191779846;0,178207434832395;0,0898577212107029;-0,134851293063892;-0,374523106783536;-0,175870250144716;-0,891983719384925;0,0831135407096459;0,00352268092821336;0,00411609161348892;0,0245385897699055;0,00476747072366188;0,119489915487066;0,000961077131151058;8,23521812385093e-06;1,85470368843164e-05;0,000143061093390301;3,15463464020083e-05;0,000811480635374361;7,04543598666153e-06;0,000221848366641401;1,97793554362547;0,000867921616846493
